POSTCODE_2018	POSTCODE_2018	LGA_CODE_2018	LGA_NAME_2018	RATIO	PERCENTAGE
3377	3377	25990	Pyrenees (S)	0.0077742	0.7774227
3378	3378	20260	Ararat (RC)	1	100
3379	3379	20260	Ararat (RC)	0.9507389	95.0738928
3379	3379	25490	Moyne (S)	0.0492611	4.9261072
3380	3380	25810	Northern Grampians (S)	1	100
3381	3381	20260	Ararat (RC)	0.2848885	28.4888514
3381	3381	25810	Northern Grampians (S)	0.7151115	71.5111486
3384	3384	25810	Northern Grampians (S)	0.5454545	54.5454534
3384	3384	25990	Pyrenees (S)	0.4545455	45.4545466
3385	3385	23190	Horsham (RC)	0.1209677	12.096773
3385	3385	25810	Northern Grampians (S)	0.8245967	82.4596731
3385	3385	27630	Yarriambiack (S)	0.0544355	5.4435539
3387	3387	25810	Northern Grampians (S)	1	100
3388	3388	25810	Northern Grampians (S)	0.0483871	4.8387072
3388	3388	27630	Yarriambiack (S)	0.9516129	95.1612928
3390	3390	27630	Yarriambiack (S)	1	100
3391	3391	27630	Yarriambiack (S)	1	100
3392	3392	27630	Yarriambiack (S)	1	100
3393	3393	21270	Buloke (S)	0.0113122	1.1312213
3393	3393	27630	Yarriambiack (S)	0.9886878	98.8687787
3395	3395	21270	Buloke (S)	0.065934	6.5934013
3395	3395	22980	Hindmarsh (S)	0.021978	2.1978004
3395	3395	27630	Yarriambiack (S)	0.912088	91.2087982
3396	3396	27630	Yarriambiack (S)	1	100
3400	3400	23190	Horsham (RC)	1	100
3401	3401	23190	Horsham (RC)	0.9644811	96.4481107
3401	3401	26260	Southern Grampians (S)	0.004593	0.459297
3401	3401	26890	West Wimmera (S)	0.0208214	2.0821417
3401	3401	27630	Yarriambiack (S)	0.0101045	1.0104495
3407	3407	26260	Southern Grampians (S)	1	100
3409	3409	23190	Horsham (RC)	0.8374148	83.7414834
3409	3409	26890	West Wimmera (S)	0.1625852	16.2585166
3412	3412	26890	West Wimmera (S)	1	100
3413	3413	26890	West Wimmera (S)	1	100
3414	3414	22980	Hindmarsh (S)	1	100
3415	3415	26890	West Wimmera (S)	1	100
3418	3418	22980	Hindmarsh (S)	0.994577	99.4577007
3418	3418	26890	West Wimmera (S)	0.005423	0.5422993
3419	3419	26890	West Wimmera (S)	1	100
3420	3420	26890	West Wimmera (S)	1	100
3423	3423	22980	Hindmarsh (S)	1	100
3424	3424	22980	Hindmarsh (S)	0.8617022	86.1702225
3424	3424	27630	Yarriambiack (S)	0.1382978	13.8297775
3427	3427	23270	Hume (C)	0.148763	14.8762959
3427	3427	24650	Melton (C)	0.851237	85.1237041
3428	3428	23270	Hume (C)	1	100
3429	3429	23270	Hume (C)	1	100
3430	3430	23270	Hume (C)	0.0592931	5.929313
3430	3430	24130	Macedon Ranges (S)	0.9407069	94.070687
3431	3431	24130	Macedon Ranges (S)	1	100
3432	3432	24130	Macedon Ranges (S)	1	100
3433	3433	24130	Macedon Ranges (S)	1	100
3434	3434	24130	Macedon Ranges (S)	1	100
3435	3435	24130	Macedon Ranges (S)	0.9782634	97.8263363
3435	3435	24850	Mitchell (S)	0.0217366	2.1736637
3437	3437	24130	Macedon Ranges (S)	1	100
3438	3438	24130	Macedon Ranges (S)	1	100
3440	3440	24130	Macedon Ranges (S)	1	100
3441	3441	24130	Macedon Ranges (S)	1	100
3442	3442	24130	Macedon Ranges (S)	1	100
3444	3444	22620	Greater Bendigo (C)	0.0346583	3.4658289
3444	3444	22910	Hepburn (S)	0.0110473	1.1047332
3444	3444	24130	Macedon Ranges (S)	0.9136792	91.3679202
3444	3444	24850	Mitchell (S)	0.0131052	1.3105164
3444	3444	25430	Mount Alexander (S)	0.02751	2.7510014
3446	3446	22910	Hepburn (S)	0.1844946	18.4494593
3446	3446	24130	Macedon Ranges (S)	0.8027478	80.2747793
3446	3446	25430	Mount Alexander (S)	0.0127576	1.2757613
3447	3447	22910	Hepburn (S)	0.0086768	0.8676789
3447	3447	25430	Mount Alexander (S)	0.9913232	99.1323211
3448	3448	25430	Mount Alexander (S)	1	100
3450	3450	25430	Mount Alexander (S)	1	100
3451	3451	22910	Hepburn (S)	0.007884	0.788404
3451	3451	25430	Mount Alexander (S)	0.992116	99.211596
3453	3453	22620	Greater Bendigo (C)	0.3292613	32.9261304
3453	3453	25430	Mount Alexander (S)	0.6707387	67.0738696
3458	3458	22910	Hepburn (S)	0.7535327	75.3532668
3458	3458	24130	Macedon Ranges (S)	0.0639361	6.3936079
3458	3458	25150	Moorabool (S)	0.1825313	18.2531252
3460	3460	22910	Hepburn (S)	1	100
3461	3461	22910	Hepburn (S)	0.9221459	92.2145923
3461	3461	25150	Moorabool (S)	0.0525515	5.2551508
3461	3461	25430	Mount Alexander (S)	0.0253026	2.5302566
3462	3462	25430	Mount Alexander (S)	1	100
3463	3463	23940	Loddon (S)	0.1013103	10.1310298
3463	3463	25430	Mount Alexander (S)	0.8986897	89.8689702
3464	3464	21670	Central Goldfields (S)	1	99.9999982
3465	3465	21670	Central Goldfields (S)	0.9803259	98.0325853
3465	3465	25430	Mount Alexander (S)	0.0004099	0.0409878
3465	3465	25810	Northern Grampians (S)	0.003484	0.3483963
3465	3465	25990	Pyrenees (S)	0.0157803	1.5780305
3467	3467	25990	Pyrenees (S)	1	100
3468	3468	25990	Pyrenees (S)	1	100
3469	3469	20260	Ararat (RC)	0.6167883	61.678829
3469	3469	25990	Pyrenees (S)	0.3832117	38.321171
3472	3472	21670	Central Goldfields (S)	0.8423877	84.2387709
3472	3472	23940	Loddon (S)	0.1576123	15.7612291
3475	3475	21670	Central Goldfields (S)	0.6619318	66.193183
3475	3475	23940	Loddon (S)	0.2301137	23.0113654
3475	3475	25810	Northern Grampians (S)	0.1079545	10.7954516
3477	3477	21270	Buloke (S)	0.0209102	2.0910205
3477	3477	23940	Loddon (S)	0.0086101	0.8610084
3477	3477	25810	Northern Grampians (S)	0.8819188	88.1918819
3477	3477	25990	Pyrenees (S)	0.0885609	8.8560892
3478	3478	21270	Buloke (S)	0.003666	0.3665992
3478	3478	25810	Northern Grampians (S)	0.892057	89.2057001
3478	3478	25990	Pyrenees (S)	0.104277	10.4277007
3480	3480	21270	Buloke (S)	0.9488147	94.8814659
3480	3480	25810	Northern Grampians (S)	0.0323276	3.2327585
3480	3480	27630	Yarriambiack (S)	0.0188578	1.8857755
3482	3482	21270	Buloke (S)	1	100
3483	3483	21270	Buloke (S)	1	100
3485	3485	21270	Buloke (S)	0.3311475	33.1147498
3485	3485	27630	Yarriambiack (S)	0.6688525	66.8852502
3487	3487	27630	Yarriambiack (S)	1	100
3488	3488	21270	Buloke (S)	0.0265487	2.6548673
3488	3488	27630	Yarriambiack (S)	0.9734513	97.3451327
3489	3489	24780	Mildura (RC)	0.3050849	30.508493
3489	3489	27630	Yarriambiack (S)	0.6949151	69.491507
3490	3490	24780	Mildura (RC)	1	99.9999976
3491	3491	24780	Mildura (RC)	0.3740455	37.4045516
3491	3491	27630	Yarriambiack (S)	0.6259545	62.5954484
3494	3494	24780	Mildura (RC)	1	100
3496	3496	24780	Mildura (RC)	1	100
3498	3498	24780	Mildura (RC)	1	100
3500	3500	24780	Mildura (RC)	1	100
3501	3501	24780	Mildura (RC)	1	100
3505	3505	24780	Mildura (RC)	1	100
3506	3506	24780	Mildura (RC)	1	100
3507	3507	24780	Mildura (RC)	1	100
3509	3509	24780	Mildura (RC)	1	100
3512	3512	24780	Mildura (RC)	1	100
3515	3515	22620	Greater Bendigo (C)	0.9556244	95.5624354
3515	3515	23940	Loddon (S)	0.0443756	4.4375646
3516	3516	22620	Greater Bendigo (C)	0.1291727	12.9172701
3516	3516	23940	Loddon (S)	0.8708273	87.0827299
3517	3517	23940	Loddon (S)	1	100
3518	3518	21270	Buloke (S)	0.0044676	0.4467616
3518	3518	23940	Loddon (S)	0.9955324	99.5532384
3520	3520	23940	Loddon (S)	1	100
3521	3521	24850	Mitchell (S)	1	100
3522	3522	24850	Mitchell (S)	1	100
3523	3523	21370	Campaspe (S)	0.0141274	1.4127424
3523	3523	22620	Greater Bendigo (C)	0.9734072	97.3407196
3523	3523	24850	Mitchell (S)	0.0038781	0.3878118
3523	3523	26430	Strathbogie (S)	0.0085873	0.8587261
3525	3525	21270	Buloke (S)	0.9292775	92.9277538
3525	3525	23940	Loddon (S)	0.0707225	7.0722462
3527	3527	21270	Buloke (S)	0.9860583	98.6058279
3527	3527	22250	Gannawarra (S)	0.0139417	1.3941708
3529	3529	21270	Buloke (S)	1	100
3530	3530	21270	Buloke (S)	1	100
3531	3531	21270	Buloke (S)	1	100
3533	3533	21270	Buloke (S)	1	99.9999987
3537	3537	23940	Loddon (S)	1	99.999999
3540	3540	22250	Gannawarra (S)	1	100
3542	3542	21270	Buloke (S)	0.0189874	1.8987404
3542	3542	22250	Gannawarra (S)	0.9810126	98.1012596
3544	3544	21270	Buloke (S)	0.0123457	1.2345675
3544	3544	26610	Swan Hill (RC)	0.9876543	98.7654325
3546	3546	26610	Swan Hill (RC)	1	100
3549	3549	26610	Swan Hill (RC)	1	100
3550	3550	22620	Greater Bendigo (C)	1	100
3551	3551	21370	Campaspe (S)	0.006887	0.6886957
3551	3551	22620	Greater Bendigo (C)	0.9747478	97.4747823
3551	3551	23940	Loddon (S)	0.0179263	1.7926345
3551	3551	25430	Mount Alexander (S)	0.0004389	0.0438875
3555	3555	22620	Greater Bendigo (C)	1	100
3556	3556	22620	Greater Bendigo (C)	0.9965674	99.6567413
3556	3556	23940	Loddon (S)	0.0034326	0.3432587
3557	3557	21370	Campaspe (S)	0.0648508	6.4850833
3557	3557	22620	Greater Bendigo (C)	0.9351492	93.5149167
3558	3558	21370	Campaspe (S)	0.1012102	10.1210166
3558	3558	22620	Greater Bendigo (C)	0.8987898	89.8789834
3559	3559	21370	Campaspe (S)	0.9212453	92.1245293
3559	3559	22620	Greater Bendigo (C)	0.0787547	7.8754707
3561	3561	21370	Campaspe (S)	1	100
3562	3562	21370	Campaspe (S)	1	100
3563	3563	21370	Campaspe (S)	1	100
3564	3564	21370	Campaspe (S)	1	100
3565	3565	21370	Campaspe (S)	1	100
3566	3566	21370	Campaspe (S)	1	100
3567	3567	22250	Gannawarra (S)	0.9878049	98.7804866
3567	3567	23940	Loddon (S)	0.0121951	1.2195134
3568	3568	22250	Gannawarra (S)	1	100
3570	3570	22620	Greater Bendigo (C)	0.8877147	88.7714657
3570	3570	23940	Loddon (S)	0.1122853	11.2285343
3571	3571	23940	Loddon (S)	1	100
3572	3572	21370	Campaspe (S)	0.7252861	72.528613
3572	3572	23940	Loddon (S)	0.2747139	27.471387
3573	3573	21370	Campaspe (S)	0.3637455	36.3745498
3573	3573	23940	Loddon (S)	0.6362545	63.6254502
3575	3575	23940	Loddon (S)	1	100
3576	3576	23940	Loddon (S)	1	100
3579	3579	22250	Gannawarra (S)	0.9936401	99.3640098
3579	3579	23940	Loddon (S)	0.0063599	0.63599
3580	3580	22250	Gannawarra (S)	1	100
3581	3581	22250	Gannawarra (S)	1	100
3583	3583	26610	Swan Hill (RC)	1	100
3584	3584	26610	Swan Hill (RC)	1	100
3585	3585	22250	Gannawarra (S)	0.0008939	0.0893895
3585	3585	26610	Swan Hill (RC)	0.9991061	99.9106105
3586	3586	26610	Swan Hill (RC)	1	100
3588	3588	26610	Swan Hill (RC)	1	100
3589	3589	26610	Swan Hill (RC)	1	100
3590	3590	26610	Swan Hill (RC)	1	100
3591	3591	26610	Swan Hill (RC)	1	100
3594	3594	26610	Swan Hill (RC)	1	100
3595	3595	26610	Swan Hill (RC)	1	100
3596	3596	26610	Swan Hill (RC)	1	100
3597	3597	26610	Swan Hill (RC)	1	100
3599	3599	26610	Swan Hill (RC)	1	100
3607	3607	26430	Strathbogie (S)	1	100
3608	3608	26430	Strathbogie (S)	1	100
3610	3610	22830	Greater Shepparton (C)	0.989449	98.9449003
3610	3610	26430	Strathbogie (S)	0.010551	1.0550997
3612	3612	21370	Campaspe (S)	0.9779198	97.7919815
3612	3612	26430	Strathbogie (S)	0.0220802	2.2080185
3614	3614	22830	Greater Shepparton (C)	1	100
3616	3616	22830	Greater Shepparton (C)	1	100
3617	3617	22830	Greater Shepparton (C)	1	100
3618	3618	22830	Greater Shepparton (C)	1	100
3620	3620	21370	Campaspe (S)	0.9605439	96.0543881
3620	3620	22830	Greater Shepparton (C)	0.0394561	3.9456119
3621	3621	21370	Campaspe (S)	1	100
3622	3622	21370	Campaspe (S)	1	100
3623	3623	21370	Campaspe (S)	0.9624467	96.2446723
3623	3623	22830	Greater Shepparton (C)	0.0375533	3.7553277
3624	3624	21370	Campaspe (S)	1	100
3629	3629	22830	Greater Shepparton (C)	1	100
3630	3630	22830	Greater Shepparton (C)	1	100
3631	3631	22830	Greater Shepparton (C)	0.9935584	99.3558362
3631	3631	26430	Strathbogie (S)	0.0064416	0.6441638
3633	3633	22830	Greater Shepparton (C)	1	100
3634	3634	22830	Greater Shepparton (C)	0.9520089	95.2008917
3634	3634	24900	Moira (S)	0.0479911	4.7991083
3635	3635	24900	Moira (S)	1	100
3636	3636	24900	Moira (S)	1	100
3637	3637	24900	Moira (S)	1	100
3638	3638	24900	Moira (S)	1	100
3639	3639	24900	Moira (S)	1	100
3640	3640	24900	Moira (S)	1	100
3641	3641	24900	Moira (S)	1	100
3644	3644	10650	Berrigan (A)	0.2067318	20.6731827
3644	3644	24900	Moira (S)	0.7932682	79.3268173
3646	3646	22830	Greater Shepparton (C)	0.6130135	61.3013516
3646	3646	24900	Moira (S)	0.3869865	38.6986484
3647	3647	22830	Greater Shepparton (C)	1	100
3649	3649	24900	Moira (S)	1	100
3658	3658	24850	Mitchell (S)	0.905779	90.5778965
3658	3658	25620	Murrindindi (S)	0.094221	9.4221035
3659	3659	24850	Mitchell (S)	1	100
3660	3660	24850	Mitchell (S)	0.9716919	97.1691901
3660	3660	25620	Murrindindi (S)	0.0283081	2.8308099
3662	3662	24850	Mitchell (S)	1	100
3663	3663	24850	Mitchell (S)	0.0777778	7.7777778
3663	3663	26430	Strathbogie (S)	0.9222222	92.2222222
3664	3664	24850	Mitchell (S)	0.0119705	1.1970531
3664	3664	26430	Strathbogie (S)	0.9880295	98.8029469
3665	3665	26430	Strathbogie (S)	1	100
3666	3666	24850	Mitchell (S)	0.0042436	0.4243582
3666	3666	25620	Murrindindi (S)	0.0012731	0.1273074
3666	3666	26430	Strathbogie (S)	0.9944833	99.4483344
3669	3669	22830	Greater Shepparton (C)	0.0396114	3.9611367
3669	3669	26430	Strathbogie (S)	0.9603886	96.0388573
3670	3670	21010	Benalla (RC)	0.9588336	95.8833626
3670	3670	26430	Strathbogie (S)	0.0411664	4.1166374
3672	3672	21010	Benalla (RC)	1	100
3673	3673	21010	Benalla (RC)	1	99.9999988
3675	3675	21010	Benalla (RC)	0.1372985	13.7298528
3675	3675	24900	Moira (S)	0.0239022	2.3902179
3675	3675	26700	Wangaratta (RC)	0.8387993	83.8799293
3677	3677	26700	Wangaratta (RC)	1	100
3678	3678	24900	Moira (S)	0.0043982	0.4398228
3678	3678	26700	Wangaratta (RC)	0.9956018	99.5601772
3682	3682	23350	Indigo (S)	0.3379791	33.7979105
3682	3682	26700	Wangaratta (RC)	0.6620209	66.2020895
3683	3683	23350	Indigo (S)	1	100
3685	3685	23350	Indigo (S)	0.9819853	98.1985281
3685	3685	26700	Wangaratta (RC)	0.0180147	1.8014719
3687	3687	23350	Indigo (S)	1	100
3688	3688	23350	Indigo (S)	1	100
3690	3690	27170	Wodonga (C)	1	100
3691	3691	10050	Albury (C)	0.0051432	0.514322
3691	3691	20110	Alpine (S)	0.0685077	6.8507731
3691	3691	23350	Indigo (S)	0.2162211	21.622107
3691	3691	26670	Towong (S)	0.1180884	11.8088368
3691	3691	27170	Wodonga (C)	0.5920396	59.2039611
3694	3694	27170	Wodonga (C)	1	100
3695	3695	23350	Indigo (S)	0.9288703	92.8870282
3695	3695	26670	Towong (S)	0.0711297	7.1129718
3697	3697	20110	Alpine (S)	1	100
3698	3698	20110	Alpine (S)	1	100
3699	3699	20110	Alpine (S)	0.737925	73.7925009
3699	3699	29399	Unincorporated Vic	0.262075	26.2074955
3700	3700	26670	Towong (S)	1	100
3701	3701	26670	Towong (S)	1	99.9999972
3704	3704	26670	Towong (S)	1	100
3705	3705	26670	Towong (S)	1	100
3707	3707	17080	Snowy Valleys (A)	0.028462	2.8461956
3707	3707	26670	Towong (S)	0.971538	97.1538028
3708	3708	26670	Towong (S)	1	100
3709	3709	26670	Towong (S)	1	100
3711	3711	25620	Murrindindi (S)	1	100
3712	3712	25620	Murrindindi (S)	1	100
3713	3713	24250	Mansfield (S)	0.0068427	0.6842653
3713	3713	25620	Murrindindi (S)	0.9931573	99.3157347
3714	3714	25620	Murrindindi (S)	1	100
3715	3715	24250	Mansfield (S)	0.9470199	94.7019871
3715	3715	25620	Murrindindi (S)	0.0529801	5.2980129
3717	3717	25620	Murrindindi (S)	1	99.9999996
3718	3718	25620	Murrindindi (S)	1	100
3719	3719	25620	Murrindindi (S)	1	100
3720	3720	24250	Mansfield (S)	1	100
3722	3722	24250	Mansfield (S)	1	100
3723	3723	21010	Benalla (RC)	0.0036484	0.3648434
3723	3723	24250	Mansfield (S)	0.8958541	89.5854063
3723	3723	26700	Wangaratta (RC)	0.0175788	1.7578769
3723	3723	27450	Yarra Ranges (S)	0.000995	0.0995025
3723	3723	29399	Unincorporated Vic	0.0819237	8.1923703
3725	3725	21010	Benalla (RC)	0.9470305	94.7030482
3725	3725	22830	Greater Shepparton (C)	0.0529695	5.2969518
3726	3726	21010	Benalla (RC)	1	100
3727	3727	24900	Moira (S)	1	100
3728	3728	24900	Moira (S)	1	100
3730	3730	24900	Moira (S)	1	100
3732	3732	26700	Wangaratta (RC)	1	100
3733	3733	26700	Wangaratta (RC)	1	100
3735	3735	26700	Wangaratta (RC)	1	100
3737	3737	20110	Alpine (S)	0.9911464	99.1146373
3737	3737	23350	Indigo (S)	0.0088536	0.8853627
3738	3738	20110	Alpine (S)	1	100
3739	3739	20110	Alpine (S)	1	100
3740	3740	20110	Alpine (S)	1	100
3741	3741	20110	Alpine (S)	0.9377432	93.7743195
3741	3741	29399	Unincorporated Vic	0.0622568	6.2256805
3744	3744	20110	Alpine (S)	1	100
3746	3746	26700	Wangaratta (RC)	1	100
3747	3747	23350	Indigo (S)	0.9876757	98.7675672
3747	3747	26700	Wangaratta (RC)	0.0123243	1.2324328
3749	3749	23350	Indigo (S)	1	100
3750	3750	27070	Whittlesea (C)	1	100
3751	3751	27070	Whittlesea (C)	1	100
3752	3752	27070	Whittlesea (C)	1	100
3753	3753	24850	Mitchell (S)	0.8495271	84.9527052
3753	3753	27070	Whittlesea (C)	0.1504729	15.0472948
3754	3754	25710	Nillumbik (S)	0.0098652	0.9865202
3754	3754	27070	Whittlesea (C)	0.9901348	99.0134798
3755	3755	27070	Whittlesea (C)	1	100
3756	3756	24130	Macedon Ranges (S)	0.0426461	4.2646073
3756	3756	24850	Mitchell (S)	0.9573539	95.7353927
3757	3757	25620	Murrindindi (S)	0.1946151	19.4615115
3757	3757	27070	Whittlesea (C)	0.8053849	80.5384882
3758	3758	24850	Mitchell (S)	1	100
3759	3759	25710	Nillumbik (S)	1	100
3760	3760	25710	Nillumbik (S)	1	100
3761	3761	25710	Nillumbik (S)	1	100
3762	3762	24130	Macedon Ranges (S)	0.0458015	4.5801523
3762	3762	24850	Mitchell (S)	0.9541985	95.4198477
3763	3763	25620	Murrindindi (S)	1	99.999998
3764	3764	24850	Mitchell (S)	1	99.9999999
3765	3765	27450	Yarra Ranges (S)	1	100
3766	3766	27450	Yarra Ranges (S)	1	100
3767	3767	27450	Yarra Ranges (S)	1	100
3770	3770	27450	Yarra Ranges (S)	1	100
3775	3775	25710	Nillumbik (S)	0.0843876	8.4387648
3775	3775	27450	Yarra Ranges (S)	0.9156124	91.5612352
3777	3777	25620	Murrindindi (S)	0.0515205	5.152051
3777	3777	27450	Yarra Ranges (S)	0.9484795	94.847949
3778	3778	25620	Murrindindi (S)	0.9999998	99.9999847
3779	3779	25620	Murrindindi (S)	0.9999999	99.9999871
3781	3781	21450	Cardinia (S)	1	100
3782	3782	21450	Cardinia (S)	0.8494461	84.9446137
3782	3782	27450	Yarra Ranges (S)	0.1505539	15.0553863
3783	3783	21450	Cardinia (S)	1	100
3785	3785	27450	Yarra Ranges (S)	1	100
3786	3786	27450	Yarra Ranges (S)	1	100
3787	3787	23670	Knox (C)	0.0284307	2.8430681
3787	3787	27450	Yarra Ranges (S)	0.9715693	97.1569319
3788	3788	27450	Yarra Ranges (S)	1	100
3789	3789	27450	Yarra Ranges (S)	1	100
3791	3791	21450	Cardinia (S)	0.0017331	0.1733125
3791	3791	27450	Yarra Ranges (S)	0.9982669	99.8266875
3792	3792	27450	Yarra Ranges (S)	1	100
3793	3793	27450	Yarra Ranges (S)	1	100
3795	3795	27450	Yarra Ranges (S)	1	100
3796	3796	27450	Yarra Ranges (S)	1	100
3797	3797	27450	Yarra Ranges (S)	1	100
3799	3799	27450	Yarra Ranges (S)	1	100
3800	3800	24970	Monash (C)	1	100
3802	3802	21610	Casey (C)	1	100
3803	3803	21610	Casey (C)	1	100
3804	3804	21610	Casey (C)	0.9487358	94.8735777
3804	3804	27450	Yarra Ranges (S)	0.0512642	5.1264223
3805	3805	21610	Casey (C)	1	100
3806	3806	21610	Casey (C)	1	100
3807	3807	21450	Cardinia (S)	0.9315492	93.1549227
3807	3807	21610	Casey (C)	0.0684508	6.8450773
3808	3808	21450	Cardinia (S)	1	100
3809	3809	21450	Cardinia (S)	1	100
3810	3810	21450	Cardinia (S)	1	100
3812	3812	21450	Cardinia (S)	1	100
3813	3813	21450	Cardinia (S)	1	100
3814	3814	21450	Cardinia (S)	1	100
3815	3815	21450	Cardinia (S)	1	100
3816	3816	20830	Baw Baw (S)	0.9553341	95.5334072
3816	3816	21450	Cardinia (S)	0.0446659	4.4665928
3818	3818	20830	Baw Baw (S)	1	100
3820	3820	20830	Baw Baw (S)	1	100
3821	3821	20830	Baw Baw (S)	1	100
3822	3822	20830	Baw Baw (S)	1	100
3823	3823	20830	Baw Baw (S)	1	100
3824	3824	20830	Baw Baw (S)	1	99.9999998
3825	3825	20830	Baw Baw (S)	0.0995013	9.9501257
3825	3825	23810	Latrobe (C) (Vic.)	0.9004987	90.0498742
3831	3831	20830	Baw Baw (S)	1	100
3832	3832	20830	Baw Baw (S)	1	100
3833	3833	20830	Baw Baw (S)	0.8926175	89.2617506
3833	3833	29399	Unincorporated Vic	0.1073825	10.738246
3835	3835	20830	Baw Baw (S)	1	100
3840	3840	23810	Latrobe (C) (Vic.)	1	100
3842	3842	23810	Latrobe (C) (Vic.)	1	100
3844	3844	23810	Latrobe (C) (Vic.)	0.9864529	98.6452864
3844	3844	26810	Wellington (S)	0.0135471	1.3547136
3847	3847	26810	Wellington (S)	1	100
3850	3850	26810	Wellington (S)	1	100
3851	3851	26810	Wellington (S)	1	99.9999975
3852	3852	26810	Wellington (S)	1	100
3854	3854	23810	Latrobe (C) (Vic.)	0.8476394	84.7639434
3854	3854	26810	Wellington (S)	0.1523606	15.2360559
3856	3856	23810	Latrobe (C) (Vic.)	0.9254783	92.547835
3856	3856	26810	Wellington (S)	0.0745216	7.452164
3857	3857	23810	Latrobe (C) (Vic.)	0.2305556	23.0555583
3857	3857	26810	Wellington (S)	0.7694444	76.9444417
3858	3858	26810	Wellington (S)	1	99.9999987
3859	3859	26810	Wellington (S)	1	100
3860	3860	26810	Wellington (S)	1	100
3862	3862	22110	East Gippsland (S)	0.0087259	0.8725942
3862	3862	26810	Wellington (S)	0.991274	99.1274045
3864	3864	22110	East Gippsland (S)	0.9349946	93.4994597
3864	3864	26810	Wellington (S)	0.0650054	6.5005403
3865	3865	22110	East Gippsland (S)	1	100
3869	3869	23810	Latrobe (C) (Vic.)	1	100
3870	3870	23810	Latrobe (C) (Vic.)	0.9976247	99.7624687
3870	3870	26810	Wellington (S)	0.0023753	0.2375313
3871	3871	20830	Baw Baw (S)	0.0283541	2.8354082
3871	3871	23810	Latrobe (C) (Vic.)	0.0179806	1.7980639
3871	3871	26170	South Gippsland (S)	0.9536653	95.3665279
3873	3873	26810	Wellington (S)	1	100
3874	3874	26810	Wellington (S)	1	100
3875	3875	22110	East Gippsland (S)	1	100
3878	3878	22110	East Gippsland (S)	1	100
3880	3880	22110	East Gippsland (S)	1	99.9999985
3882	3882	22110	East Gippsland (S)	1	100
3885	3885	22110	East Gippsland (S)	1	100
3886	3886	22110	East Gippsland (S)	1	100
3887	3887	22110	East Gippsland (S)	1	100
3888	3888	22110	East Gippsland (S)	1	100
3889	3889	22110	East Gippsland (S)	1	100
3890	3890	22110	East Gippsland (S)	1	100
3891	3891	22110	East Gippsland (S)	1	100
3892	3892	22110	East Gippsland (S)	1	100
3893	3893	22110	East Gippsland (S)	1	100
3895	3895	22110	East Gippsland (S)	1	100
3896	3896	22110	East Gippsland (S)	1	100
3898	3898	20110	Alpine (S)	0.2937428	29.3742808
3898	3898	22110	East Gippsland (S)	0.7062572	70.6257192
3900	3900	22110	East Gippsland (S)	1	100
3902	3902	22110	East Gippsland (S)	1	100
3903	3903	22110	East Gippsland (S)	1	100
3904	3904	22110	East Gippsland (S)	1	100
3909	3909	22110	East Gippsland (S)	1	100
3910	3910	22170	Frankston (C)	1	100
3911	3911	22170	Frankston (C)	0.3639332	36.393318
3911	3911	25340	Mornington Peninsula (S)	0.6360668	63.606682
3912	3912	21610	Casey (C)	0.2418672	24.1867169
3912	3912	25340	Mornington Peninsula (S)	0.7581328	75.8132831
3913	3913	25340	Mornington Peninsula (S)	1	100
3915	3915	25340	Mornington Peninsula (S)	1	100
3916	3916	25340	Mornington Peninsula (S)	1	100
3918	3918	25340	Mornington Peninsula (S)	1	100
3919	3919	25340	Mornington Peninsula (S)	1	100
3920	3920	25340	Mornington Peninsula (S)	1	100
3921	3921	29399	Unincorporated Vic	1	100
3922	3922	20740	Bass Coast (S)	1	100
3923	3923	20740	Bass Coast (S)	1	100
3925	3925	20740	Bass Coast (S)	1	100
3926	3926	25340	Mornington Peninsula (S)	1	100
3927	3927	25340	Mornington Peninsula (S)	1	100
3928	3928	25340	Mornington Peninsula (S)	1	100
3929	3929	25340	Mornington Peninsula (S)	1	100
3930	3930	25340	Mornington Peninsula (S)	1	100
3931	3931	25340	Mornington Peninsula (S)	1	100
3933	3933	25340	Mornington Peninsula (S)	1	100
3934	3934	25340	Mornington Peninsula (S)	1	100
3936	3936	25340	Mornington Peninsula (S)	1	100
3937	3937	25340	Mornington Peninsula (S)	1	100
3938	3938	25340	Mornington Peninsula (S)	1	100
3939	3939	25340	Mornington Peninsula (S)	1	100
3940	3940	25340	Mornington Peninsula (S)	1	100
3941	3941	25340	Mornington Peninsula (S)	1	100
3942	3942	25340	Mornington Peninsula (S)	1	100
3943	3943	25340	Mornington Peninsula (S)	1	100
3944	3944	25340	Mornington Peninsula (S)	1	100
3945	3945	20740	Bass Coast (S)	0.3965164	39.6516414
3945	3945	26170	South Gippsland (S)	0.6034836	60.3483586
3946	3946	26170	South Gippsland (S)	1	100
3950	3950	20830	Baw Baw (S)	0.0039683	0.3968253
3950	3950	26170	South Gippsland (S)	0.9960317	99.6031747
3951	3951	20740	Bass Coast (S)	0.080402	8.0402012
3951	3951	26170	South Gippsland (S)	0.919598	91.9597988
3953	3953	20830	Baw Baw (S)	0.0010153	0.1015343
3953	3953	26170	South Gippsland (S)	0.9989847	99.8984657
3954	3954	26170	South Gippsland (S)	1	100
3956	3956	26170	South Gippsland (S)	1	100
3957	3957	26170	South Gippsland (S)	1	100
3958	3958	26170	South Gippsland (S)	1	100
3959	3959	26170	South Gippsland (S)	1	100
